frame,whole_area,white_area,black_area,white_area_ratio
6073,3346812,40573,3306239,1.2122879922744392
6074,3346812,39390,3307422,1.176940921689058
6075,3346812,36752,3310060,1.0981196434099076
6076,3346812,33122,3313690,0.9896582180295757
6077,3346812,31575,3315237,0.9434351257256159
6078,3346812,31803,3315009,0.9502475788900004
6079,3346812,32205,3314607,0.9622590094693099
6080,3346812,32678,3314134,0.9763918618673533
6081,3346812,31901,3314911,0.9531757385834638
6082,3346812,30771,3316041,0.919412264566997
6083,3346812,31448,3315364,0.9396404697963316
6084,3346812,32562,3314250,0.9729258769240698
6085,3346812,33078,3313734,0.9883435340855716
6086,3346812,33552,3313260,1.0025062656641603
6087,3346812,34020,3312792,1.016489722159476
6088,3346812,35356,3311456,1.0564083073683255
6089,3346812,35120,3311692,1.0493568207595765
6090,3346812,35560,3311252,1.062503660199617
6091,3346812,35216,3311596,1.052225222091949
6092,3346812,41891,3304921,1.2516687522334689
6093,3346812,49166,3297646,1.469039790702316
6094,3346812,36919,3309893,1.1031094665610137
6095,3346812,34982,3311830,1.0452334938442913
6096,3346812,33335,3313477,0.9960224834857769
6097,3346812,31494,3315318,0.9410149121014266
6098,3346812,30967,3315845,0.9252685839539239
6099,3346812,30395,3316417,0.9081776926818715
6100,3346812,29909,3316903,0.8936564109367362
6101,3346812,29651,3317161,0.8859475823559853
6102,3346812,27911,3318901,0.8339578082067354
6103,3346812,26998,3319814,0.8066781163686518
6104,3346812,26635,3320177,0.7958319738306185
6105,3346812,26386,3320426,0.7883920578747776
6106,3346812,26527,3320285,0.7926050223316996
6107,3346812,26425,3320387,0.7895573459160539
6108,3346812,25997,3320815,0.7767690566425601
6109,3346812,27159,3319653,0.8114886644364846
6110,3346812,27179,3319633,0.8120862480473955
6111,3346812,25653,3321159,0.7664906185348923
6112,3346812,24321,3322491,0.7266915500482249
6113,3346812,23479,3323333,0.7015332800288753
6114,3346812,23031,3323781,0.6881474071444706
6115,3346812,23248,3323564,0.6946311893228541
6116,3346812,23065,3323747,0.6891632992830192
6117,3346812,22512,3324300,0.6726401124413323
6118,3346812,24338,3322474,0.7271994961174992
6119,3346812,25532,3321280,0.7628752376888812
6120,3346812,24126,3322686,0.7208651098418435
6121,3346812,23435,3323377,0.7002185960848712
6122,3346812,28881,3317931,0.862940613335915
6123,3346812,35014,3311798,1.0461896276217486
6124,3346812,23585,3323227,0.7047004731667031
6125,3346812,21995,3324817,0.6571925760992849
6126,3346812,21495,3325317,0.6422529858265119
6127,3346812,21235,3325577,0.6344843988846699
6128,3346812,20177,3326635,0.6028722258674822
6129,3346812,19701,3327111,0.5886497359278023
6130,3346812,20033,3326779,0.5985696238689237
6131,3346812,19798,3327014,0.5915480164407203
6132,3346812,21083,3325729,0.6299427634417469
6133,3346812,25475,3321337,0.7611721243977851
6134,3346812,28078,3318734,0.8389476313578415
6135,3346812,29788,3317024,0.8900410300907251
6136,3346812,28965,3317847,0.8654504645017408
6137,3346812,27732,3319080,0.8286094348890825
6138,3346812,27605,3319207,0.8248147789597982
6139,3346812,27049,3319763,0.8082019545764745
6140,3346812,25695,3321117,0.7677455441178052
6141,3346812,24035,3322777,0.7181461044121988
6142,3346812,23727,3323085,0.7089433168041707
6143,3346812,22716,3324096,0.6787354652726236
6144,3346812,23544,3323268,0.7034754267643357
6145,3346812,24838,3321974,0.7421390863902723
6146,3346812,25717,3321095,0.7684028860898072
6147,3346812,24879,3321933,0.7433641327926397
6148,3346812,25691,3321121,0.7676260273956231
6149,3346812,25880,3320932,0.7732731925187313
6150,3346812,25084,3321728,0.7494893648044766
6151,3346812,24900,3321912,0.7439915955840961
6152,3346812,30120,3316692,0.8999609180318464
6153,3346812,39961,3306851,1.194001933780565
6154,3346812,25853,3320959,0.7724664546440014
6155,3346812,23826,3322986,0.7119013556781797
6156,3346812,23427,3323385,0.6999795626405068
6157,3346812,22504,3324308,0.6724010789969679
6158,3346812,23957,3322855,0.7158155283296462
6159,3346812,25909,3320903,0.7741396887545521
6160,3346812,25297,3321515,0.755853630260678
6161,3346812,23800,3323012,0.7111244969839955
6162,3346812,24165,3322647,0.7220303978831198
6163,3346812,24070,3322742,0.719191875731293
6164,3346812,23268,3323544,0.695228772933765
6165,3346812,22901,3323911,0.6842631136735496
6166,3346812,21371,3325441,0.6385479674388642
6167,3346812,21037,3325775,0.6285683211366518
6168,3346812,22011,3324801,0.6576706429880137
6169,3346812,23042,3323770,0.6884760781304716
6170,3346812,22952,3323860,0.6857869518813725
6171,3346812,22368,3324444,0.6683375104427736
6172,3346812,22663,3324149,0.6771518687037097
6173,3346812,22532,3324280,0.6732376960522432
6174,3346812,22703,3324109,0.6783470359255316
6175,3346812,23941,3322871,0.7153374614409175
6176,3346812,24679,3322133,0.7373882966835305
6177,3346812,24249,3322563,0.7245402490489457
6178,3346812,23356,3323456,0.6978581408217731
6179,3346812,21002,3325810,0.6275225498175577
6180,3346812,19014,3327798,0.5681227388930122
6181,3346812,18583,3328229,0.5552448120778819
6182,3346812,25890,3320922,0.7735719843241867
6183,3346812,30592,3316220,0.9140638912493442
6184,3346812,21037,3325775,0.6285683211366518
6185,3346812,21210,3325602,0.6337374193710313
6186,3346812,21716,3325096,0.6488562847270776
6187,3346812,22647,3324165,0.6766738018149809
6188,3346812,23972,3322840,0.7162637160378295
6189,3346812,26447,3320365,0.7902146878880559
6190,3346812,28034,3318778,0.8376329474138374
6191,3346812,29245,3317567,0.8738166350544937
6192,3346812,29387,3317425,0.8780594786919612
6193,3346812,31110,3315702,0.929541306771937
6194,3346812,32618,3314194,0.9745991110346204
6195,3346812,32980,3313832,0.985415374392108
6196,3346812,33072,3313740,0.9881642590022983
6197,3346812,33452,3313360,0.9995183476096058
6198,3346812,32863,3313949,0.9819195102682792
6199,3346812,32098,3314714,0.9590619371509365
6200,3346812,32040,3314772,0.9573289446792949
6201,3346812,31918,3314894,0.9536836846527381
6202,3346812,32624,3314188,0.9747783861178937
6203,3346812,31275,3315537,0.9344713715619521
6204,3346812,29776,3317036,0.8896824799241787
6205,3346812,27215,3319597,0.8131618985470351
6206,3346812,24867,3321945,0.7430055826260932
6207,3346812,22786,3324026,0.6808270079108119
6208,3346812,21951,3324861,0.6558778921552809
6209,3346812,20195,3326617,0.6034100511173022
6210,3346812,18740,3328072,0.5599358434235326
6211,3346812,17901,3328911,0.5348672109458195
6212,3346812,23667,3323145,0.7071505659714379
6213,3346812,28685,3318127,0.8570842939489879
6214,3346812,18121,3328691,0.5414406306658396
6215,3346812,16736,3330076,0.5000579656102584
6216,3346812,14326,3332486,0.4280491404954925
6217,3346812,14345,3332467,0.42861684492585783
6218,3346812,13694,3333118,0.4091654983907073
6219,3346812,14228,3332584,0.4251209808020289
6220,3346812,14988,3331824,0.4478291580166439
6221,3346812,15636,3331176,0.4671908670101577
6222,3346812,15398,3331414,0.4600796220403177
6223,3346812,14447,3332365,0.43166452134150346
6224,3346812,15010,3331802,0.4484864999886459
6225,3346812,16109,3330703,0.48132371940820096
6226,3346812,16781,3330031,0.501402528734808
6227,3346812,16939,3329873,0.5061234392610042
6228,3346812,15338,3331474,0.458286871207585
6229,3346812,14939,3331873,0.44636507816991217
6230,3346812,14240,3332572,0.4254795309685755
6231,3346812,14827,3331985,0.443018609948811
6232,3346812,15372,3331440,0.45930276334613357
6233,3346812,15155,3331657,0.45281898116775005
6234,3346812,13875,3332937,0.41457363006945114
6235,3346812,12702,3334110,0.3795253512895257
6236,3346812,11159,3335653,0.33342177570774817
6237,3346812,11725,3335087,0.3503333918965272
6238,3346812,11554,3335258,0.34522405202323886
6239,3346812,11456,3335356,0.3422958923297753
6240,3346812,10571,3336241,0.3158528175469671
6241,3346812,11699,3335113,0.349556533202343
6242,3346812,17319,3329493,0.5174775278683117
6243,3346812,25451,3321361,0.760455024064692
6244,3346812,14078,3332734,0.420639103720197
6245,3346812,13641,3333171,0.4075819018217934
6246,3346812,13707,3333105,0.4095539277377994
6247,3346812,14759,3332053,0.4409868256717139
6248,3346812,14905,3331907,0.4453491860313636
6249,3346812,14031,3332781,0.4192347822345563
6250,3346812,12199,3334613,0.364496123475116
6251,3346812,11678,3335134,0.34892907041088655
6252,3346812,11058,3335754,0.330403978472648
6253,3346812,11002,3335810,0.3287307443620974
6254,3346812,13019,3333793,0.3889970515224638
6255,3346812,11839,3334973,0.3537396184787195
6256,3346812,10464,3336348,0.31265574522859363
6257,3346812,10770,3336042,0.32179877447553074
6258,3346812,10575,3336237,0.3159723342691492
6259,3346812,10208,3336604,0.3050066750089339
6260,3346812,13070,3333742,0.3905208897302866
6261,3346812,16334,3330478,0.48804653503094886
6262,3346812,18629,3328183,0.556619254382977
6263,3346812,20164,3326648,0.6024837965203901
6264,3346812,21916,3324896,0.6548321208361868
6265,3346812,22411,3324401,0.669622315206232
6266,3346812,22850,3323962,0.6827392754657268
6267,3346812,25579,3321233,0.7642795591745218
6268,3346812,29250,3317562,0.8739660309572214
6269,3346812,31596,3315216,0.9440625885170725
6270,3346812,29949,3316863,0.894851578158558
6271,3346812,24985,3321827,0.7465313259304676
6272,3346812,26525,3320287,0.7925452639706084
6273,3346812,31028,3315784,0.9270912139672022
6274,3346812,17392,3329420,0.5196587080481365
6275,3346812,15499,3331313,0.4630974192754179
6276,3346812,14617,3332195,0.4367439820342463
6277,3346812,14750,3332062,0.44071791304680397
6278,3346812,14554,3332258,0.4348615936598769
6279,3346812,15581,3331231,0.46554751208015266
6280,3346812,15854,3330958,0.4737045283690867
6281,3346812,16459,3330353,0.4917814325991421
6282,3346812,18711,3328101,0.5590693471877118
6283,3346812,19976,3326836,0.5968665105778275
6284,3346812,19901,3326911,0.5946255720369115
6285,3346812,22353,3324459,0.6678893227345905
6286,3346812,23688,3323124,0.7077780287628944
6287,3346812,24967,3321845,0.7459935006806477
6288,3346812,24464,3322348,0.7309642728662381
6289,3346812,22016,3324796,0.6578200388907415
6290,3346812,19222,3327590,0.5743376084464857
6291,3346812,15717,3331095,0.4696110806343469
6292,3346812,13563,3333249,0.40525132573924083
6293,3346812,13403,3333409,0.4004706568519535
6294,3346812,14112,3332700,0.4216549958587456
6295,3346812,15728,3331084,0.46993975162034796
6296,3346812,17279,3329533,0.5162823606464899
6297,3346812,18118,3328694,0.541350993124203
6298,3346812,19528,3327284,0.583480637693423
6299,3346812,19226,3327586,0.574457125168668
6300,3346812,19153,3327659,0.5722759449888432
6301,3346812,21118,3325694,0.630988534760841
6302,3346812,29146,3317666,0.8708585961804846
6303,3346812,43168,3303644,1.289824465790131
6304,3346812,26915,3319897,0.8041981443833714
6305,3346812,24407,3322405,0.7292611595751419
6306,3346812,23331,3323481,0.6971111613081344
6307,3346812,22965,3323847,0.6861753812284646
6308,3346812,22981,3323831,0.6866534481171933
6309,3346812,25227,3321585,0.7537620876224898
6310,3346812,25032,3321780,0.7479356474161082
6311,3346812,25060,3321752,0.7487722644713835
6312,3346812,25975,3320837,0.7761117146705582
6313,3346812,26706,3320106,0.7979533956493522
6314,3346812,26353,3320459,0.7874060449167745
6315,3346812,27657,3319155,0.8263684963481667
6316,3346812,29310,3317502,0.8757587817899543
6317,3346812,29578,3317234,0.8837664021761605
6318,3346812,29109,3317703,0.8697530665002994
6319,3346812,32595,3314217,0.9739118898820728
6320,3346812,33464,3313348,0.9998768977761523
6321,3346812,33787,3313025,1.0095278730923636
6322,3346812,32376,3314436,0.9673683493425983
6323,3346812,30978,3315834,0.925597254939925
6324,3346812,30472,3316340,0.9104783895838787
6325,3346812,31032,3315780,0.9272107306893843
6326,3346812,31903,3314909,0.953235496944555
6327,3346812,30889,3315923,0.9229380078713714
6328,3346812,30241,3316571,0.9035762988778575
6329,3346812,30003,3316809,0.8964650539080176
6330,3346812,27330,3319482,0.816598004309773
6331,3346812,25440,3321372,0.7601263530786909
6332,3346812,30604,3316208,0.9144224414158906
6333,3346812,38379,3308433,1.146733070157511
6334,3346812,28336,3318476,0.8466564599385924
6335,3346812,27313,3319499,0.8160900582404987
6336,3346812,26076,3320736,0.7791295119056583
6337,3346812,25614,3321198,0.7653253304936161
6338,3346812,23761,3323051,0.7099592089427192
6339,3346812,23101,3323711,0.6902389497826589
6340,3346812,24478,3322334,0.7313825813938757
6341,3346812,27564,3319248,0.8235897325574307
6342,3346812,30359,3316453,0.9071020421822319
6343,3346812,30200,3316612,0.9023512524754902
6344,3346812,27642,3319170,0.8259203086399833
6345,3346812,28035,3318777,0.837662826594383
6346,3346812,28770,3318042,0.8596240242953592
6347,3346812,32752,3314060,0.9786029212277235
6348,3346812,33830,3312982,1.0108126778558222
6349,3346812,33389,3313423,0.9976359592352364
6350,3346812,30235,3316577,0.9033970237945842
6351,3346812,29496,3317316,0.8813163093714258
6352,3346812,29401,3317411,0.8784777872195988
6353,3346812,29548,3317264,0.8828700267597941
6354,3346812,27680,3319132,0.827055717500714
6355,3346812,26405,3320407,0.788959762305143
6356,3346812,27767,3319045,0.8296552062081766
6357,3346812,29123,3317689,0.870171375027937
6358,3346812,26433,3320379,0.7897963793604181
6359,3346812,26008,3320804,0.7770977276285612
6360,3346812,27223,3319589,0.8134009319913995
6361,3346812,29134,3317678,0.870500046013938
6362,3346812,34331,3312481,1.0257821473091409
6363,3346812,39038,3307774,1.1664234501370259
6364,3346812,28504,3318308,0.8516761622702441
6365,3346812,26821,3319991,0.8013895014120901
6366,3346812,25992,3320820,0.7766196607398324
6367,3346812,26387,3320425,0.7884219370553232
6368,3346812,25601,3321211,0.7649369011465239
6369,3346812,26944,3319868,0.8050646406191921
6370,3346812,29254,3317558,0.8740855476794035
6371,3346812,31406,3315406,0.9383855442134187
6372,3346812,32563,3314249,0.9729557561046154
6373,3346812,31491,3315321,0.9409252745597901
6374,3346812,30255,3316557,0.9039946074054952
6375,3346812,31625,3315187,0.9449290847528932
6376,3346812,32588,3314224,0.973702735618254
6377,3346812,33484,3313328,1.0004744813870634
6378,3346812,35507,3311305,1.0609200636307028
6379,3346812,36025,3310787,1.0763974791532958
6380,3346812,34522,3312290,1.0314890707933402
6381,3346812,31879,3314933,0.9525183966114619
6382,3346812,28667,3318145,0.8565464686991681
6383,3346812,26463,3320349,0.7906927547767846
6384,3346812,24435,3322377,0.7300977766304172
6385,3346812,22334,3324478,0.6673216183042251
6386,3346812,20902,3325910,0.6245346317630032
6387,3346812,20915,3325897,0.6249230611100952
6388,3346812,21820,3324992,0.6519637195038144
6389,3346812,22666,3324146,0.6772415062453463
6390,3346812,23702,3323110,0.708196337290532
6391,3346812,26068,3320744,0.7788904784612939
6392,3346812,33500,3313312,1.000952548275792
6393,3346812,42909,3303903,1.2820857580288347
6394,3346812,33087,3313725,0.9886124467104814
6395,3346812,32574,3314238,0.9732844270906162
6396,3346812,29251,3317561,0.8739959101377669
6397,3346812,27542,3319270,0.8229323905854288
6398,3346812,26515,3320297,0.7922464721651529
6399,3346812,25519,3321293,0.7624868083417892
6400,3346812,25467,3321345,0.7609330909534208
6401,3346812,25973,3320839,0.776051956309467
6402,3346812,25579,3321233,0.7642795591745218
6403,3346812,26116,3320696,0.7803246791274802
6404,3346812,24823,3321989,0.7416908986820892
6405,3346812,24378,3322434,0.7283946633393211
6406,3346812,24578,3322234,0.7343704994484304
6407,3346812,23766,3323046,0.7101086048454469
6408,3346812,22270,3324542,0.6654093507493101
6409,3346812,21729,3325083,0.6492447140741697
6410,3346812,22642,3324170,0.6765244059122533
6411,3346812,23012,3323800,0.6875797027141053
6412,3346812,23876,3322936,0.713395314705457
6413,3346812,23581,3323231,0.7045809564445209
6414,3346812,23639,3323173,0.7063139489161626
6415,3346812,22828,3323984,0.6820819334937248
6416,3346812,20873,3325939,0.6236681355271824
6417,3346812,21953,3324859,0.655937650516372
6418,3346812,24195,3322617,0.7229267732994862
6419,3346812,23904,3322908,0.7142319317607323
6420,3346812,22795,3324017,0.6810959205357218
6421,3346812,22108,3324704,0.6605689235009317
6422,3346812,26618,3320194,0.7953240277613443
6423,3346812,32368,3314444,0.9671293158982339
6424,3346812,21366,3325446,0.6383985715361364
6425,3346812,21372,3325440,0.6385778466194098
6426,3346812,19825,3326987,0.59235475431545
6427,3346812,18899,3327913,0.5646866331302745
6428,3346812,18817,3327995,0.5622365403255397
6429,3346812,18945,3327867,0.5660610754353695
6430,3346812,19362,3327450,0.5785206937228622
6431,3346812,20112,3326700,0.6009300791320217
6432,3346812,19890,3326922,0.5942969010509105
6433,3346812,19724,3327088,0.5893369570803499
6434,3346812,19841,3326971,0.5928328212041788
6435,3346812,20432,3326380,0.6104914169065965
6436,3346812,21525,3325287,0.6431493612428782
6437,3346812,22315,3324497,0.6667539138738596
6438,3346812,23257,3323555,0.6949001019477641
6439,3346812,23571,3323241,0.7042821646390655
6440,3346812,24666,3322146,0.7369998673364383
6441,3346812,23578,3323234,0.7044913189028843
6442,3346812,23957,3322855,0.7158155283296462
6443,3346812,24312,3322500,0.7264226374233151
6444,3346812,23970,3322842,0.7162039576767383
6445,3346812,24653,3322159,0.7366114379893463
6446,3346812,24572,3322240,0.734191224365157
6447,3346812,23847,3322965,0.7125288184696362
6448,3346812,22694,3324118,0.6780781233006217
6449,3346812,21091,3325721,0.6301817968861113
6450,3346812,21001,3325811,0.6274926706370121
6451,3346812,21399,3325413,0.6393845844941395
6452,3346812,27969,3318843,0.835690800678377
6453,3346812,37615,3309197,1.123905376220714
6454,3346812,23958,3322854,0.7158454075101918
6455,3346812,20764,3326048,0.6204113048477178
6456,3346812,19557,3327255,0.5843471339292438
6457,3346812,19097,3327715,0.5706027108782925
6458,3346812,16998,3329814,0.5078863109131914
6459,3346812,16462,3330350,0.49187107014077874
6460,3346812,17216,3329596,0.5143999722721204
6461,3346812,18067,3328745,0.5398271549163801
6462,3346812,18029,3328783,0.5386917460556494
6463,3346812,17948,3328864,0.5362715324314602
6464,3346812,16964,3329848,0.5068704187746429
6465,3346812,16771,3330041,0.5011037369293525
6466,3346812,17169,3329643,0.5129956507864798
6467,3346812,18442,3328370,0.5510318476209599
6468,3346812,19007,3327805,0.5679135846291934
6469,3346812,19012,3327800,0.5680629805319211
6470,3346812,18515,3328297,0.5532130278007847
6471,3346812,18652,3328160,0.5573064755355245
6472,3346812,19567,3327245,0.5846459257346992
6473,3346812,22252,3324560,0.6648715254994902
6474,3346812,23898,3322914,0.714052656677459
6475,3346812,25356,3321456,0.7576165019128651
6476,3346812,27105,3319707,0.8098751886870252
6477,3346812,29567,3317245,0.8834377311901594
6478,3346812,29571,3317241,0.8835572479123416
6479,3346812,30652,3316160,0.9158566420820768
6480,3346812,31164,3315648,0.9311547825213965
6481,3346812,30833,3315979,0.9212647737608208
6482,3346812,36707,3310105,1.096775080285358
6483,3346812,43690,3303122,1.305421398034906
6484,3346812,34941,3311871,1.0440084474419238
6485,3346812,37059,3309753,1.1072925518373904
6486,3346812,40853,3305959,1.220654162827192
6487,3346812,45696,3301116,1.3653590342092714
6488,3346812,49155,3297657,1.4687111197163152
6489,3346812,51387,3295425,1.5354014506939737
6490,3346812,55524,3291288,1.6590116206108978
6491,3346812,54634,3292178,1.632419149925362
6492,3346812,51501,3295311,1.538807677276166
6493,3346812,51047,3295765,1.5252425293084884
6494,3346812,49208,3297604,1.470294716285229
6495,3346812,47794,3299018,1.428045554993827
6496,3346812,45758,3301054,1.3672115434030951
6497,3346812,43562,3303250,1.3015968629250763
6498,3346812,40260,3306552,1.2029358087636832
6499,3346812,39957,3306855,1.1938824170583828
6500,3346812,39247,3307565,1.1726681988710452
6501,3346812,37456,3309356,1.119154586513972
6502,3346812,33728,3313084,1.0077650014401764
6503,3346812,31482,3315330,0.9406563619348801
6504,3346812,31683,3315129,0.946662077224535
6505,3346812,40911,3305901,1.2223871552988337
6506,3346812,48631,3298181,1.453054429110449
6507,3346812,53704,3293108,1.6046315120180041
6508,3346812,58037,3288775,1.734098001321855
6509,3346812,63300,3283512,1.8913521285330637
6510,3346812,67581,3279231,2.0192649004485466
6511,3346812,68421,3278391,2.044363412106805
6512,3346812,74674,3272138,2.2311979280581045
6513,3346812,82245,3264567,2.457413203968433
6514,3346812,70209,3276603,2.097787386922241
6515,3346812,67431,3279381,2.0147830233667143
6516,3346812,66832,3279980,1.9968853942199323
6517,3346812,65341,3281471,1.952335536026523
6518,3346812,62852,3283960,1.8779662556486592
6519,3346812,62855,3283957,1.8780558931902958
6520,3346812,64090,3282722,1.9149566811640448
6521,3346812,69433,3277379,2.0746011428188975
6522,3346812,73038,3273774,2.182315588685591
6523,3346812,73747,3273065,2.2034999276923832
6524,3346812,75177,3271635,2.2462271558725138
6525,3346812,72126,3274686,2.155065776028053
6526,3346812,69084,3277728,2.064173308808502
6527,3346812,66562,3280250,1.988818015472635
6528,3346812,61928,3284884,1.8503578928245743
6529,3346812,57636,3289176,1.722116449923091
6530,3346812,54430,3292382,1.6263237970940703
6531,3346812,52746,3294066,1.576007257055371
6532,3346812,51776,3295036,1.5470244519261913
6533,3346812,50341,3296471,1.5041478278433327
6534,3346812,49531,3297281,1.4799456916014404
6535,3346812,48688,3298124,1.454757542401545
6536,3346812,48485,3298327,1.4486920687507991
6537,3346812,50026,3296786,1.4947358859714857
6538,3346812,49937,3296875,1.492076638902932
6539,3346812,48436,3298376,1.4472279889040676
6540,3346812,45409,3301403,1.3567837093926998
6541,3346812,43634,3303178,1.3037481639243553
6542,3346812,49069,3297743,1.4661415101893982
6543,3346812,54794,3292018,1.6371998188126493
6544,3346812,44086,3302726,1.3172535535309422
6545,3346812,43557,3303255,1.3014474670223484
6546,3346812,46766,3300046,1.3973297573930057
6547,3346812,51045,3295767,1.525182770947397
6548,3346812,52623,3294189,1.572332117848269
6549,3346812,52623,3294189,1.572332117848269
6550,3346812,51070,3295742,1.5259297504610356
6551,3346812,54349,3292463,1.6239035834698812
6552,3346812,57299,3289513,1.712047166079242
6553,3346812,60223,3286589,1.7994138899944185
6554,3346812,59764,3287048,1.7856993461240132
6555,3346812,61020,3285792,1.8232275968892189
6556,3346812,62609,3284203,1.8707056147760914
6557,3346812,66089,3280723,1.9746851630745916
6558,3346812,67283,3279529,2.0103609046459736
6559,3346812,71229,3275583,2.128264151078698
6560,3346812,71843,3274969,2.1466099679336637
6561,3346812,70874,3275938,2.117657041985029
6562,3346812,73208,3273604,2.187395049378334
6563,3346812,76941,3269871,2.2989340303548573
6564,3346812,78640,3268172,2.3496987581017397
6565,3346812,78116,3268696,2.3340420674958735
6566,3346812,78825,3267987,2.355226406502666
6567,3346812,77065,3269747,2.302639048742505
6568,3346812,73546,3273266,2.197494212402728
6569,3346812,69326,3277486,2.0714040705005243
6570,3346812,63048,3283764,1.8838225750355861
6571,3346812,56603,3290209,1.691251256419542
6572,3346812,57125,3289687,1.7068481886643168
6573,3346812,58523,3288289,1.7486192830669902
6574,3346812,45605,3301207,1.3626400287796265
6575,3346812,43253,3303559,1.2923641961365024
6576,3346812,40482,3306330,1.2095689868447943
6577,3346812,38676,3308136,1.155607186779538
6578,3346812,35839,3310973,1.070839951571824
6579,3346812,34489,3312323,1.030503057835337
6580,3346812,33243,3313569,0.9932735988755867
6581,3346812,31894,3314918,0.9529665843196452
6582,3346812,30921,3315891,0.9238941416488289
6583,3346812,30530,3316282,0.9122113820555203
6584,3346812,28879,3317933,0.8628808549748238
6585,3346812,29138,3317674,0.8706195627361203
6586,3346812,28498,3318314,0.8514968871869708
6587,3346812,25814,3320998,0.7713011666027252
6588,3346812,24222,3322590,0.7237335111742159
6589,3346812,23804,3323008,0.7112440137061777
6590,3346812,22529,3324283,0.6731480585106064
6591,3346812,23148,3323664,0.6916432712682995
6592,3346812,23286,3323526,0.6957665981835849
6593,3346812,25103,3321709,0.7500570692348419
6594,3346812,26396,3320416,0.788690849680233
6595,3346812,26140,3320672,0.7810417794605732
6596,3346812,25845,3320967,0.7722274211996372
6597,3346812,26888,3319924,0.8033914065086417
6598,3346812,27616,3319196,0.8251434499457992
6599,3346812,29122,3317690,0.8701414958473914
6600,3346812,29234,3317578,0.8734879640684926
6601,3346812,27774,3319038,0.8298643604719954
6602,3346812,34046,3312766,1.01726658085366
6603,3346812,44594,3302218,1.3324321772480796
6604,3346812,32136,3314676,0.9601973460116672
6605,3346812,30924,3315888,0.9239837791904654
6606,3346812,31065,3315747,0.9281967436473875
6607,3346812,31352,3315460,0.9367720684639591
6608,3346812,30349,3316463,0.9068032503767766
6609,3346812,29579,3317233,0.8837962813567061
6610,3346812,29266,3317546,0.8744440978459502
6611,3346812,27806,3319006,0.830820494249453
6612,3346812,28707,3318105,0.8577416359209898
6613,3346812,29520,3317292,0.8820334097045188
6614,3346812,30415,3316397,0.9087752762927824
6615,3346812,31271,3315541,0.9343518548397699
6616,3346812,32560,3314252,0.9728661185629787
6617,3346812,33484,3313328,1.0004744813870634
6618,3346812,32974,3313838,0.9852360993088348
6619,3346812,33985,3312827,1.0154439508403819
6620,3346812,33024,3313788,0.986730058336112
6621,3346812,32631,3314181,0.9749875403817125
6622,3346812,32906,3313906,0.9832043150317377
6623,3346812,34654,3312158,1.0354331226253521
6624,3346812,34180,3312632,1.0212703910467633
6625,3346812,33380,3313432,0.9973670466103264
6626,3346812,32359,3314453,0.966860403273324
6627,3346812,33404,3313408,0.9980841469434195
6628,3346812,33461,3313351,0.9997872602345158
6629,3346812,32397,3314415,0.9679958121340547
6630,3346812,30976,3315836,0.9255374965788339
6631,3346812,32195,3314617,0.9619602176638544
6632,3346812,38302,3308510,1.144432373255504
6633,3346812,42659,3304153,1.274615962892448
6634,3346812,32293,3314519,0.964888377357318
6635,3346812,30888,3315924,0.9229081286908257
6636,3346812,30059,3316753,0.8981382880185681
6637,3346812,29782,3317030,0.8898617550074518
6638,3346812,27268,3319544,0.8147454951159492
6639,3346812,25730,3321082,0.7687913154368994
6640,3346812,25647,3321165,0.766311343451619
6641,3346812,27442,3319370,0.8199444725308742
6642,3346812,28147,3318665,0.841009294815484
6643,3346812,27220,3319592,0.8133112944497629
6644,3346812,24408,3322404,0.7292910387556875
6645,3346812,22217,3324595,0.6638257541803961
6646,3346812,22973,3323839,0.6864144146728289
6647,3346812,26390,3320422,0.7885115745969596
6648,3346812,27028,3319784,0.8075744917850181
6649,3346812,26272,3320540,0.7849858312925853
6650,3346812,26536,3320276,0.7928739349566094
6651,3346812,27963,3318849,0.8355115255951037
6652,3346812,29277,3317535,0.8747727688319511
6653,3346812,30019,3316793,0.8969431207967462
6654,3346812,30449,3316363,0.9097911684313311
6655,3346812,30129,3316683,0.9002298306567563
6656,3346812,29844,3316968,0.8917142642012756
6657,3346812,30453,3316359,0.9099106851535134
6658,3346812,32945,3313867,0.984369603073014
6659,3346812,35128,3311684,1.049595854203941
6660,3346812,34376,3312436,1.0271267104336903
6661,3346812,34297,3312515,1.0247662551705923
6662,3346812,40551,3306261,1.211630650302437
6663,3346812,48901,3297911,1.4611218078577464
6664,3346812,35854,3310958,1.0712881392800073
6665,3346812,35647,3311165,1.0651031489070792
6666,3346812,35271,3311541,1.053868577021954
6667,3346812,36755,3310057,1.0982092809515442
6668,3346812,37620,3309192,1.1240547721234415
6669,3346812,37457,3309355,1.1191844656945176
6670,3346812,37683,3309129,1.125937160497811
6671,3346812,36760,3310052,1.0983586768542721
6672,3346812,37846,3308966,1.1308074669267352
6673,3346812,39290,3307522,1.1739530036345034
6674,3346812,40019,3306793,1.1957349262522066
6675,3346812,39654,3307158,1.1848290253530822
6676,3346812,39262,3307550,1.1731163865792282
6677,3346812,38743,3308069,1.1576090918760897
6678,3346812,38401,3308411,1.147390412129513
6679,3346812,36752,3310060,1.0981196434099076
6680,3346812,35806,3311006,1.069853938613821
6681,3346812,32292,3314520,0.9648584981767725
6682,3346812,30368,3316444,0.9073709548071419
6683,3346812,28216,3318596,0.8430709582731267
6684,3346812,27390,3319422,0.8183907551425057
